language_id,word_form,concept_id,concept_number,eng_word_form,semantic_domain
fra,quatre,vier::NUM,656,four,Quantity
fra,cinq,fünf::NUM,657,five,Quantity
fra,six,sechs::NUM,658,six,Quantity
fra,sept,sieben::NUM,659,seven,Quantity
fra,huit,acht::NUM,660,eight,Quantity
fra,neuf,neun::NUM,661,nine,Quantity
fra,dix,zehn::NUM,662,ten,Quantity
fra,onze,elf::NUM,663,eleven,Quantity
fra,douze,zwölf::NUM,664,twelve,Quantity
fra,vingt,zwanzig::NUM,665,twenty,Quantity
fra,trente,dreißig::NUM,666,thirty,Quantity
fra,quarante,vierzig::NUM,667,forty,Quantity
fra,cinquante,fünfzig::NUM,668,fifty,Quantity
fra,soixante,sechzig::NUM,669,sixty,Quantity
fra,soixante-dix,siebzig::NUM,670,seventy,Quantity
fra,quatre-vingt,achtzig::NUM,671,eighty,Quantity
fra,quatre-vingt-dix,neunzig::NUM,672,ninety,Quantity
fra,cent,hundert::NUM,673,a hundred,Quantity
fra,mille,tausend::NUM,674,a thousand,Quantity
fra,et,und::CNJ,675,and,Cognition
fra,ou,oder::CNJ,676,or,Cognition
fra,être debout,stehen::V,677,stand,Spatial relations
fra,être assis,sitzen::V,678,sit,Spatial relations
fra,être couché,liegen::V,679,lie,Spatial relations
fra,pendre,hängen::V,680,hang,Basic actions and technology
fra,devenir,werden::V,681,become,Miscellaneous function words
fra,se passer,passieren::V,682,happen,Basic actions and technology
fra,commencer,beginnen::V,683,begin,Time
fra,finir,enden::V,684,end,Time
fra,se terminer,enden::V,684,end,Time
fra,changer,wechseln::V,685,change,Spatial relations
fra,alterner,wechseln::V,685,change,Spatial relations
fra,se lever,aufgehen[Sonne]::V,686,rise,The physical world
fra,se coucher,untergehen[Sonne]::V,687,set,The physical world
fra,briller,scheinen[Sonne]::V,688,shine,Sense perception
fra,tonner,donnern::V,689,thunder,The physical world
fra,souffler,wehen::V,690,blow,Motion
fra,affluer,strömen::V,691,stream,Spatial relations
fra,couler,fließen::V,692,flow,Motion
fra,tourner,sich drehen::V,693,revolve,Motion
fra,osciller,schwanken::V,694,sway,Motion
fra,chanceler,schwanken::V,694,sway,Motion
fra,vibrer,schwingen::V,695,swing,Basic actions and technology
fra,osciller,schwingen::V,695,swing,Basic actions and technology
fra,tomber,fallen::V,696,fall,Motion
fra,brûler,brennen::V,697,burn,The physical world
fra,flamber,brennen::V,697,burn,The physical world
fra,fumer,rauchen::V,698,smoke,Basic actions and technology
fra,pleuvoir,regnen::V,699,rain,The physical world
fra,geler,gefrieren::V,700,freeze,The physical world
fra,dégeler,tauen::V,701,thaw,Basic actions and technology
fra,fondre,schmelzen::V,702,melt,The physical world
fra,sécher,trocknen::V,703,dry,Basic actions and technology
fra,bouillir,sieden::V,704,boil,Food and drink
fra,pourrir,faulen::V,705,rot,Food and drink
fra,se putréfier,faulen::V,705,rot,Food and drink
fra,pourrir,verfaulen::V,706,decay,Food and drink
fra,rompre,reißen::V,707,snap,Basic actions and technology
fra,se déchirer,reißen::V,707,snap,Basic actions and technology
fra,s'enfoncer,versinken::V,708,sink,Basic actions and technology
fra,passer,vergehen::V,709,pass,Time
fra,apparaître,erscheinen::V,710,appear,Basic actions and technology
fra,disparaître,verschwinden::V,711,disappear,Motion
fra,descendre,sinken::V,712,drop,Motion
fra,s'abaisser,sinken::V,712,drop,Motion
fra,diminuer,abnehmen::V,713,decrease,Basic actions and technology
fra,augmenter,zunehmen::V,714,increase,Basic actions and technology
fra,monter,steigen::V,715,rise,The physical world
fra,croître,wachsen::V,716,grow,Spatial relations
fra,briller,glänzen::V,717,shine,The physical world
fra,étinceler,funkeln::V,718,sparkle,Basic actions and technology
fra,faire du bruit,lärmen::V,719,be noisy,Basic actions and technology
fra,sonner,läuten::V,720,chime,Modern world
fra,sonner,klingeln::V,721,ring,Modern world
fra,cliqueter,klirren::V,722,tinkle,Basic actions and technology
fra,mugir,brausen::V,723,roar,Basic actions and technology
fra,bruire,rauschen::V,724,rustle,Basic actions and technology
fra,sonner,klingen::V,725,sound,Basic actions and technology
fra,aboyer,bellen::V,726,bark,Animals
fra,hurler,heulen::V,727,howl,Speech and language
fra,souffler,blasen::V,728,blow,Basic actions and technology
fra,siffler,pfeifen::V,729,whistle,Speech and language
fra,crier,schreien::V,730,shout,Speech and language
fra,gémir,stöhnen::V,731,groan,Emotions and values
fra,trembler,zittern::V,732,tremble,The body
fra,vivre,leben::V,733,be alive,The body
fra,naître,geboren werden::V,734,be born,The body
fra,respirer,atmen::V,735,breathe,The body
fra,boire,trinken::V,736,drink,Food and drink
fra,manger,essen::V,737,eat,Food and drink
fra,avaler,schlucken::V,738,swallow,Food and drink
fra,se lasser,müde werden::V,739,get tired,The body
fra,se fatiguer,müde werden::V,739,get tired,The body
fra,s'endormir,einschlafen::V,740,fall asleep,The body
fra,dormir,schlafen::V,741,sleep,The body
fra,se réveiller,aufwachen::V,742,wake up,The body
fra,se lever,aufstehen::V,743,get up,Motion
fra,se reposer,sich erholen::V,744,relax,The body
fra,se détendre,sich erholen::V,744,relax,The body
fra,tomber malade,krank werden::V,745,fall ill,Basic actions and technology
fra,être malade,krank sein::V,746,be ill,Basic actions and technology
fra,faire mal,schmerzen::V,747,ache,The body
fra,tousser,husten::V,748,cough,The body
fra,guérir,genesen::V,749,recover,The body
fra,se remettre,genesen::V,749,recover,The body
fra,mourir,sterben::V,750,die,The body
fra,périr,umkommen::V,751,perish,Basic actions and technology
fra,bouger,sich bewegen::V,752,move,Basic actions and technology
fra,broncher,sich rühren::V,753,budge,Motion
fra,se lever,sich erheben::V,754,stand up,Motion
fra,s'asseoir,sich setzen::V,755,sit down,Motion
fra,tomber,hinfallen::V,756,tumble,Basic actions and technology
fra,marcher,laufen::V,757,walk,Motion
fra,aller à pied,laufen::V,757,walk,Motion
fra,marcher,schreiten::V,758,pace,Basic actions and technology
fra,se promener,spazierengehen::V,759,go for a walk,Basic actions and technology
fra,courir,eilen::V,760,rush,Motion
fra,se hâter,sich beeilen::V,761,hurry,Time
fra,se dépêcher,sich beeilen::V,761,hurry,Time
fra,filer,sausen::V,762,dash,Motion
fra,courir,rennen::V,763,run,Motion
fra,sauter,springen::V,764,jump,Motion
fra,grimper,klettern::V,765,climb,Motion
fra,se balancer,schaukeln::V,766,seesaw,Basic actions and technology
fra,ramper,kriechen::V,767,creep,Motion
fra,nager,schwimmen::V,768,swim,Motion
fra,plonger,tauchen::V,769,dive,Motion
fra,ramer,rudern::V,770,row,Motion
fra,aller,fahren::V,771,drive,Motion
fra,rouler,fahren::V,771,drive,Motion
fra,voler,fliegen::V,772,fly,Motion
fra,aller,gehen::V,773,go,Motion
fra,s'en aller,weggehen::V,774,go away,Motion
fra,partir,abfahren::V,775,depart,Motion
fra,s'arrêter,anhalten::V,776,stop,Basic actions and technology
fra,entrer,hineingehen::V,777,go in,Motion
fra,entrer,eintreten::V,778,enter,Motion
fra,venir,kommen::V,779,come,Motion
fra,arriver,ankommen::V,780,arrive,Motion
fra,revenir,zurückkommen::V,781,come back,Motion
fra,rester,bleiben::V,782,stay,Spatial relations
fra,demeurer,bleiben::V,782,stay,Spatial relations
fra,attendre,warten::V,783,wait,Motion
fra,attendre,erwarten::V,784,wait for,Motion
fra,chercher,suchen::V,785,seek,Possession
fra,chercher,suchen::V,785,look for,Possession
fra,trouver,finden::V,786,find,Possession
fra,essayer,versuchen::V,787,try,Cognition
fra,préparer,vorbereiten::V,788,prepare,Basic actions and technology
fra,aimer,lieben::V,789,love,Emotions and values
fra,aimer,mögen::V,790,like,Emotions and values
fra,vouloir,mögen::V,790,like,Emotions and values
fra,rire,lachen::V,791,laugh,Emotions and values
fra,toucher,rühren::V,792,move,Basic actions and technology
fra,attendrir,rühren::V,792,move,Basic actions and technology
fra,pleurer,weinen::V,793,weep,Emotions and values
fra,gronder,schimpfen::V,794,grumble,Emotions and values
fra,se fâcher,sich ärgern::V,795,be annoyed,Emotions and values
fra,avoir peur,sich fürchten::V,796,be afraid,Emotions and values
fra,craindre,fürchten::V,797,be afraid of,Emotions and values
fra,avoir peur de,fürchten::V,797,be afraid of,Emotions and values
fra,fuir,fliehen::V,798,flee,Motion
fra,s'enfuir,flüchten::V,799,escape,Basic actions and technology
fra,voir,sehen::V,800,see,Sense perception
fra,regarder,anschauen::V,801,look at,Sense perception
fra,regarder,ansehen::V,802,watch,Basic actions and technology
fra,entendre,hören::V,803,hear,Sense perception
fra,écouter,zuhören::V,804,listen,Sense perception
fra,goûter,probieren::V,805,taste,Sense perception
fra,sentir,riechen::V,806,smell,Sense perception
fra,sentir,fühlen::V,807,feel,Basic actions and technology
fra,sembler,scheinen::V,808,seem,Cognition
fra,paraître,scheinen::V,808,seem,Cognition
fra,se voir,zu sehen sein::V,809,show,Sense perception
fra,être visible,zu sehen sein::V,809,show,Sense perception
fra,entendre,vernehmen::V,810,hear,Sense perception
fra,percevoir,vernehmen::V,810,hear,Sense perception
fra,avoir froid,frieren::V,811,be cold,The body
fra,faire,tun::V,812,do,Basic actions and technology
fra,savoir,können::V,813,can,Basic actions and technology
fra,pouvoir,können::V,813,can,Basic actions and technology
fra,vouloir,wollen::V,814,want,Emotions and values
fra,commencer,anfangen::V,815,start,Time
fra,finir,beenden::V,816,finish,Time
fra,terminer,beenden::V,816,finish,Time
fra,cesser,aufhören::V,817,stop,Basic actions and technology
fra,arrêter,aufhören::V,817,stop,Basic actions and technology
fra,réussir,gelingen::V,818,succeed,Cognition
fra,réussir,geraten::V,819,turn out,Cognition
fra,ouvrir,öffnen::V,820,open,Spatial relations
fra,fermer,schließen::V,821,close,Spatial relations
fra,poser,stellen::V,822,put,Spatial relations
fra,mettre,stellen::V,822,put,Spatial relations
fra,placer,setzen::V,823,place,Motion
fra,placer,legen::V,824,lay,Basic actions and technology
fra,toucher,berühren::V,825,touch,Sense perception
fra,lier,verbinden::V,826,connect,Motion
fra,couvrir,bedecken::V,827,cover,Spatial relations
fra,accrocher,aufhängen::V,828,hang up,Basic actions and technology
fra,allumer,anzünden::V,829,light,The physical world
fra,ramasser,aufheben::V,830,pick up,Spatial relations
fra,laisser,zurücklassen::V,831,leave,Motion
fra,perdre,verlieren::V,832,lose,Basic actions and technology
fra,lâcher,fallen lassen::V,833,drop,Basic actions and technology
fra,laisser tomber,fallen lassen::V,833,drop,Basic actions and technology
fra,faire,machen::V,834,make,Basic actions and technology
fra,produire,herstellen::V,835,produce,Modern world
fra,fabriquer,herstellen::V,835,produce,Modern world
fra,bâtir,bauen::V,836,build,Basic actions and technology
fra,construire,bauen::V,836,build,Basic actions and technology
fra,réparer,reparieren::V,837,mend,Basic actions and technology
fra,améliorer,verbessern::V,838,improve,Basic actions and technology
fra,changer,ändern::V,839,alter,Spatial relations
fra,modifier,ändern::V,839,alter,Spatial relations
fra,creuser,graben::V,840,dig,Agriculture and vegetation
fra,plier,beugen::V,841,bow,Basic actions and technology
fra,ployer,beugen::V,841,bow,Basic actions and technology
fra,courber,biegen::V,842,bend,Basic actions and technology
fra,tordre,drehen::V,843,spin,Motion
fra,tourner,drehen::V,843,spin,Motion
fra,retourner,wenden::V,844,turn,Motion
fra,tourner,umdrehen::V,845,turn around,Motion
fra,soulever,heben::V,846,raise,Motion
fra,lever,hochheben::V,847,lift,Motion
fra,saisir,ergreifen::V,848,seize,Possession
fra,prendre,ergreifen::V,848,seize,Possession
fra,tenir,halten::V,849,hold,Possession
fra,presser,drücken::V,850,press,Basic actions and technology
fra,pousser,schieben::V,851,push,Motion
fra,gratter,kratzen::V,852,scrape,Food and drink
fra,égratigner,kratzen::V,852,scrape,Food and drink
fra,lécher,lecken::V,853,lick,The body
fra,mordre,beißen::V,854,bite,The body
fra,arracher,abreißen::V,855,tear off,Basic actions and technology
fra,couper,abschneiden::V,856,cut off,Basic actions and technology
fra,lier,binden::V,857,tie,Basic actions and technology
fra,attacher,binden::V,857,tie,Basic actions and technology
fra,enfoncer,stecken::V,858,stick,Motion
fra,rompre,brechen::V,859,break,Basic actions and technology
fra,frapper,klopfen::V,860,knock,Motion
fra,frapper,hauen::V,861,hit,Basic actions and technology
fra,coller,kleben::V,862,glue,Motion
fra,frotter,reiben::V,863,rub,Basic actions and technology
fra,empâter,streichen::V,864,spread,Basic actions and technology
fra,affiler,schleifen::V,865,grind,Basic actions and technology
fra,aiguiser,schleifen::V,865,grind,Basic actions and technology
fra,couper,schneiden::V,866,cut,Basic actions and technology
fra,trancher,schneiden::V,866,cut,Basic actions and technology
fra,cahoter,rütteln::V,867,jolt,Motion
fra,secouer,schütteln::V,868,shake,Motion
fra,agiter,schwenken::V,869,swing,Basic actions and technology
fra,verser,schütten::V,870,pour,Basic actions and technology
fra,remplir,füllen::V,871,fill,Quantity
fra,envelopper,einwickeln::V,872,wrap,Motion
fra,porter,tragen::V,873,carry,Motion
fra,traîner,schleppen::V,874,drag,Basic actions and technology
fra,tirer,ziehen::V,875,pull,Basic actions and technology
fra,garder,aufbewahren::V,876,keep,Possession
fra,conserver,aufbewahren::V,876,keep,Possession
fra,jeter,werfen::V,877,throw,Motion
fra,lancer,werfen::V,877,throw,Motion
fra,attraper,fangen::V,878,catch,Motion
fra,agripper,packen::V,879,grab,Possession
fra,cacher,verstecken::V,880,hide,Spatial relations
fra,diviser,teilen::V,881,divide,Spatial relations
fra,envoyer,schicken::V,882,send,Motion
fra,apporter,bringen::V,883,bring,Motion
fra,ajouter,hinzufügen::V,884,add,Basic actions and technology
fra,obtenir,bekommen::V,885,get,Possession
fra,recevoir,erhalten::V,886,receive,Possession
fra,prendre,nehmen::V,887,take,Possession
fra,choisir,wählen::V,888,choose,Emotions and values
fra,choisir,auswählen::V,889,select,Emotions and values
fra,sélectionner,auswählen::V,889,select,Emotions and values
fra,préserver,bewahren::V,890,preserve,Possession
fra,gêner,behindern::V,891,hinder,The physical world
fra,gâter,verderben::V,892,spoil,Social and political relations
fra,corrompre,verderben::V,892,spoil,Social and political relations
fra,endommager,beschädigen::V,893,damage,Possession
fra,casser,zerbrechen::V,894,break,Basic actions and technology
fra,déchirer,zerreißen::V,895,tear,Basic actions and technology
fra,détruire,zerstören::V,896,destroy,Possession
fra,brûler,verbrennen::V,897,burn,The physical world
fra,donner,geben::V,898,give,Possession
fra,tendre,reichen::V,899,hand,Basic actions and technology
fra,offrir,schenken::V,900,give,Social and political relations
fra,promettre,versprechen::V,901,promise,Speech and language
fra,souhaiter,wünschen::V,902,wish,Emotions and values
fra,louer,loben::V,903,praise,Emotions and values
fra,embrasser,küssen::V,904,kiss,Emotions and values
fra,bercer,wiegen::V,905,rock,Motion
fra,couvrir,zudecken::V,906,cover,Spatial relations
fra,éveiller,wecken::V,907,wake,The body
fra,réveiller,wecken::V,907,wake,The body
fra,montrer,zeigen::V,908,show,Sense perception
fra,faire voir,zeigen::V,908,show,Sense perception
fra,guider,führen::V,909,guide,Motion
fra,apprendre,lehren::V,910,teach,Cognition
fra,instruire,unterrichten::V,911,instruct,Cognition
fra,élever,aufziehen::V,912,bring up,Basic actions and technology
fra,diriger,leiten::V,913,lead,Motion
fra,conduire,leiten::V,913,lead,Motion
fra,pousser,antreiben::V,914,urge,Emotions and values
fra,faire,lassen::V,915,let,Basic actions and technology
fra,inviter,einladen::V,916,invite,Social and political relations
fra,unir,vereinigen::V,917,unite,Spatial relations
fra,réunir,vereinigen::V,917,unite,Spatial relations
fra,visiter,besuchen::V,918,visit,Social and political relations
fra,aller voir,besuchen::V,918,visit,Social and political relations
fra,rencontrer,treffen::V,919,meet,Social and political relations
fra,s'assembler,sich versammeln::V,920,assemble,Social and political relations
fra,jouer,spielen::V,921,play,Emotions and values
fra,chanter,singen::V,922,sing,Speech and language
fra,danser,tanzen::V,923,dance,Motion
fra,se séparer,sich trennen::V,924,separate,Motion
fra,quitter,verlassen::V,925,leave,Motion
fra,sauver,retten::V,926,rescue,Possession
fra,garder,bewachen::V,927,guard,Basic actions and technology
fra,protéger,schützen::V,928,protect,Basic actions and technology
fra,défendre,verteidigen::V,929,defend,Basic actions and technology
fra,se taper,sich schlagen::V,930,brawl,Basic actions and technology
fra,tirer,schießen::V,931,shoot,Basic actions and technology
fra,vaincre,siegen::V,932,win,Social and political relations
fra,agacer,ärgern::V,933,annoy,Emotions and values
fra,battre,schlagen::V,934,beat,Basic actions and technology
fra,frapper,schlagen::V,934,beat,Basic actions and technology
fra,botter,treten::V,935,kick,Motion
fra,donner un coup de pied à,treten::V,935,kick,Motion
fra,piquer,stechen::V,936,sting,The body
fra,heurter,stoßen::V,937,shove,Motion
fra,voler,stehlen::V,938,steal,Basic actions and technology
fra,gêner,stören::V,939,disturb,Emotions and values
fra,déranger,stören::V,939,disturb,Emotions and values
fra,molester,belästigen::V,940,bother,Emotions and values
fra,importuner,belästigen::V,940,bother,Emotions and values
fra,cacher,verbergen::V,941,conceal,Spatial relations
fra,dissimuler,verbergen::V,941,conceal,Spatial relations
fra,abuser,täuschen::V,942,deceive,Emotions and values
fra,tromper,täuschen::V,942,deceive,Emotions and values
fra,duper,betrügen::V,943,cheat,Cognition
fra,frauder,betrügen::V,943,cheat,Cognition
fra,tuer,töten::V,944,kill,The body
fra,habiter,wohnen::V,945,dwell,The house
fra,demeurer,wohnen::V,945,dwell,The house
fra,travailler,arbeiten::V,946,work,Basic actions and technology
fra,collectionner,sammeln::V,947,gather,Spatial relations
fra,cueillir,pflücken::V,948,pick,Basic actions and technology
fra,chasser,jagen::V,949,hunt,Basic actions and technology
fra,pêcher,fischen::V,950,fish,Basic actions and technology
fra,capturer,fassen::V,951,catch,Basic actions and technology
fra,garder,hüten::V,952,herd,Basic actions and technology
fra,mener,treiben::V,953,drive,Animals
fra,attacher,anbinden::V,954,tie up,Basic actions and technology
fra,faire manger,füttern::V,955,feed,Food and drink
fra,traire,melken::V,956,milk,Food and drink
fra,fendre,hacken::V,957,chop,Basic actions and technology
fra,arroser,gießen::V,958,water,Agriculture and vegetation
fra,mûrir,reifen::V,959,ripen,Food and drink
fra,préparer,zubereiten::V,960,cook,Food and drink
fra,cuire,kochen::V,961,boil,Food and drink
fra,cuire,backen::V,962,bake,Food and drink
fra,rôtir,braten::V,963,fry,Food and drink
fra,remuer,umrühren::V,964,stir,Food and drink
fra,tricoter,stricken::V,965,knit,Basic actions and technology
fra,coudre,nähen::V,966,sew,Clothing and grooming
fra,teindre,färben::V,967,dye,Clothing and grooming
fra,nettoyer,reinigen::V,968,clean,Motion
fra,laver,waschen::V,969,wash,Basic actions and technology
fra,essuyer,abwischen::V,970,wipe,Basic actions and technology
fra,rincer,spülen::V,971,rinse,Basic actions and technology
fra,balayer,fegen::V,972,sweep,Basic actions and technology
fra,balayer,kehren::V,973,sweep,Basic actions and technology
fra,se baigner,baden::V,974,bath,The body
fra,se laver,sich waschen::V,975,wash,Basic actions and technology
fra,ôter,ausziehen::V,976,take off,Basic actions and technology
fra,enlever,ausziehen::V,976,take off,Basic actions and technology
fra,mettre,anziehen::V,977,put on,Clothing and grooming
fra,s'habiller,sich anziehen::V,978,get dressed,Clothing and grooming
fra,peigner,kämmen::V,979,comb,Clothing and grooming
fra,orner,schmücken::V,980,decorate,Clothing and grooming
fra,décorer,schmücken::V,980,decorate,Clothing and grooming
fra,dire,sagen::V,981,say,Speech and language
fra,parler,sprechen::V,982,speak,Speech and language
fra,parler,reden::V,983,talk,Basic actions and technology
fra,bavarder,sich unterhalten::V,984,chat,Basic actions and technology
fra,s'entretenir,sich unterhalten::V,984,chat,Basic actions and technology
fra,demander,fragen::V,985,ask,Speech and language
fra,prier,bitten::V,986,request,Speech and language
fra,raconter,erzählen::V,987,tell,Speech and language
fra,communiquer,mitteilen::V,988,convey,Basic actions and technology
fra,nommer,nennen::V,989,name,Speech and language
fra,appeler,nennen::V,989,name,Speech and language
fra,appeler,rufen::V,990,call,Speech and language
fra,se vanter,prahlen::V,991,brag,Speech and language
fra,traduire,übersetzen::V,992,translate,Basic actions and technology
fra,penser,denken::V,993,think,Cognition
fra,croire,glauben::V,994,believe,Cognition
fra,remarquer,bemerken::V,995,notice,Basic actions and technology
fra,apercevoir,bemerken::V,995,notice,Basic actions and technology
fra,reconnaître,erkennen::V,996,recognize,Basic actions and technology
fra,concevoir,begreifen::V,997,grasp,Cognition
fra,entendre,verstehen::V,998,understand,Cognition
fra,comprendre,verstehen::V,998,understand,Cognition
fra,apprendre,lernen::V,999,learn,Cognition
fra,savoir,wissen::V,1000,know,Cognition
fra,se souvenir de,sich erinnern an::V,1001,remember,Cognition
fra,oublier,vergessen::V,1002,forget,Cognition
fra,mesurer,messen::V,1003,measure,Spatial relations
fra,compter,zählen::V,1004,count,Quantity
fra,calculer,rechnen::V,1005,calculate,Modern world
fra,lire,lesen::V,1006,read,Speech and language
fra,peindre,malen::V,1007,paint,Basic actions and technology
fra,dessiner,zeichnen::V,1008,draw,Basic actions and technology
fra,écrire,schreiben::V,1009,write,Speech and language
fra,posséder,besitzen::V,1010,own,Possession
fra,acheter,kaufen::V,1011,buy,Possession
fra,vendre,verkaufen::V,1012,sell,Possession
fra,payer,bezahlen::V,1013,pay for,Possession
fra,payer,zahlen::V,1014,pay,Possession
fra,dominer,beherrschen::V,1015,rule,Social and political relations
fra,maîtriser,beherrschen::V,1015,rule,Social and political relations
fra,tolérer,ertragen::V,1016,endure,Basic actions and technology
fra,supporter,ertragen::V,1016,endure,Basic actions and technology
jpn,目,Auge::N,1,eye,The body
jpn,耳,Ohr::N,2,ear,The body
jpn,鼻,Nase::N,3,nose,The body
jpn,口,Mund::N,4,mouth,The body
jpn,歯,Zahn::N,5,tooth,The body
jpn,舌,Zunge::N,6,tongue,The body
jpn,唇,Lippe::N,7,lip,The body
jpn,頬,Wange::N,8,cheek,The body
jpn,顔,Gesicht::N,9,face,The body
jpn,額,Stirn::N,10,forehead,The body
jpn,髪,Haar::N,11,hair,The body
jpn,口髭,Schnurrbart::N,12,moustache,The body
jpn,髭,Bart::N,13,beard,The body
jpn,顎,Kinn::N,14,chin,The body
jpn,顎,Kiefer[Anatomie]::N,15,jaw,The body
jpn,喉,Kehle::N,16,throat,The body
jpn,首,Hals::N,17,neck,The body
jpn,首,Genick::N,18,nape,The body
jpn,頭,Kopf::N,19,head,The body
jpn,背中,Rücken::N,20,back,The body
jpn,背中,Rücken::N,20,spine,The body
jpn,腹,Bauch::N,21,belly,The body
jpn,お腹,Bauch::N,21,belly,The body
jpn,へそ,Nabel::N,22,navel,The body
jpn,乳房,Busen::N,23,bosom,The body
jpn,胸,Brust::N,24,chest,The body
jpn,胸,Brust::N,24,breast,The body
jpn,肩,Schulter::N,25,shoulder,The body
jpn,腕,Arm::N,26,arm,The body
jpn,肘,Ellenbogen::N,27,elbow,The body
jpn,手,Hand::N,28,hand,The body
jpn,手のひら,Handfläche::N,29,palm,The body
jpn,指,Finger::N,30,finger,The body
jpn,爪,Fingernagel::N,31,fingernail,The body
jpn,爪,Nagel[Anatomie]::N,32,nail,The body
jpn,足の指,Zeh::N,33,toe,The body
jpn,足,Fuß::N,34,foot,The body
jpn,かかと,Ferse::N,35,heel,The body
jpn,膝,Knie::N,36,knee,The body
jpn,上腿,Oberschenkel::N,37,thigh,The body
jpn,足,Bein::N,38,leg,The body
jpn,体,Körper::N,39,body,The body
jpn,皮膚,Haut::N,40,skin,The body
jpn,血,Blut::N,41,blood,The body
jpn,血管,Ader::N,42,vein,The body
jpn,腱,Sehne::N,43,sinew,The body
jpn,骨,Knochen::N,44,bone,The body
jpn,脳,Gehirn::N,45,brain,The body
jpn,心,Herz::N,46,heart,The body
jpn,心臓,Herz::N,46,heart,The body
jpn,胃,Magen::N,47,stomach,The body
jpn,肝臓,Leber::N,48,liver,The body
jpn,息,Atem::N,49,breath,The body
jpn,呼吸,Atem::N,49,breath,The body
jpn,空腹,Hunger::N,50,hunger,Food and drink
jpn,涙,Träne::N,51,tear,Emotions and values
jpn,味,Geschmack::N,52,flavour,Food and drink
jpn,味,Geschmack::N,52,flavor,Food and drink
jpn,匂い,Geruch::N,53,odor,Sense perception
jpn,匂い,Geruch::N,53,odour,Sense perception
jpn,睡眠,Schlaf::N,54,sleep,Basic actions and technology
jpn,夢,Traum::N,55,dream,The body
jpn,空,Himmel::N,56,sky,The physical world
jpn,太陽,Sonne::N,57,sun,The physical world
jpn,月,Mond::N,58,moon,The physical world
jpn,星,Stern::N,59,star,The physical world
jpn,空気,Luft::N,60,air,The physical world
jpn,風,Wind::N,61,wind,The physical world
jpn,波,Welle::N,62,wave,The physical world
jpn,水,Wasser::N,63,water,The physical world
jpn,石,Stein::N,64,stone,The physical world
jpn,土地,Boden::N,65,ground,The physical world
jpn,土地,Boden::N,65,soil,The physical world
jpn,土,Erde::N,66,earth,The physical world
jpn,埃,Staub::N,67,dust,The physical world
jpn,煙,Rauch::N,68,smoke,The physical world
jpn,火花,Funke::N,69,spark,The physical world
jpn,火,Feuer::N,70,fire,The physical world
jpn,光,Licht::N,71,light,The physical world
jpn,陰,Schatten::N,72,shadow,The physical world
jpn,天気,Wetter::N,73,weather,The physical world
jpn,霧,Nebel::N,74,fog,The physical world
jpn,雲,Wolke::N,75,cloud,The physical world
jpn,雨,Regen::N,76,rain,The physical world
jpn,雪,Schnee::N,77,snow,The physical world
jpn,氷,Eis::N,78,ice,The physical world
jpn,霜,Frost::N,79,frost,Sense perception
jpn,寒さ,Kälte::N,80,chill,Sense perception
jpn,暑さ,Hitze::N,81,heat,The physical world
jpn,霧氷,Raureif::N,82,hoarfrost,Sense perception
jpn,虹,Regenbogen::N,83,rainbow,The physical world
jpn,雷,Donner::N,84,thunder,The physical world
jpn,流れ,Strömung::N,85,current,The physical world
jpn,滴,Tropfen::N,86,drop,Quantity
jpn,泡,Schaum::N,87,foam,The physical world
jpn,汚れ,Schmutz::N,88,dirt,Sense perception
jpn,湖,See::N,89,lake,The physical world
jpn,沼,Sumpf::N,90,swamp,The physical world
jpn,湿原,Moor::N,91,moor,The physical world
jpn,草原,Wiese::N,92,meadow,The physical world
jpn,森,Wald::N,93,forest,The physical world
jpn,丘,Hügel::N,94,hill,The physical world
jpn,高み,Anhöhe::N,95,elevation,The physical world
jpn,山,Berg::N,96,mountain,The physical world
jpn,頂上,Gipfel::N,97,summit,The physical world
jpn,洞窟,Höhle::N,98,cave,The physical world
jpn,斜面,Abhang::N,99,slope,The physical world
jpn,泉,Quelle::N,100,source,The physical world
jpn,小川,Bach::N,101,brook,The physical world
jpn,川,Fluss::N,102,river,The physical world
jpn,岸,Ufer::N,103,shore,The physical world
jpn,海岸,Küste::N,104,coast,The physical world
jpn,陸,Festland::N,105,land,The physical world
jpn,海,Meer::N,106,sea,The physical world
jpn,湾,Bucht::N,107,cove,The physical world
jpn,島,Insel::N,108,island,The physical world
jpn,花,Blume::N,109,flower,Agriculture and vegetation
jpn,草,Gras::N,110,grass,Agriculture and vegetation
jpn,根,Wurzel::N,111,root,Agriculture and vegetation
jpn,木,Baum::N,112,tree,Agriculture and vegetation
jpn,幹,Stamm::N,113,trunk,Agriculture and vegetation
jpn,皮層,Rinde::N,114,bark,Agriculture and vegetation
jpn,枝,Ast::N,115,limb,The physical world
jpn,小枝,Zweig::N,116,branch,Agriculture and vegetation
jpn,葉,Blatt::N,117,leaf,Agriculture and vegetation
jpn,樺,Birke::N,118,birch,Agriculture and vegetation
jpn,松,Kiefer[Baum]::N,119,pine,Agriculture and vegetation
jpn,柳,Weide[Baum]::N,120,willow,Agriculture and vegetation
jpn,樅,Tanne::N,121,fir,Agriculture and vegetation
jpn,角,Horn::N,122,horn,The body
jpn,羽根,Feder::N,123,feather,The body
jpn,毛皮,Fell::N,124,fur,Clothing and grooming
jpn,羽,Flügel::N,125,wing,The body
jpn,鉤爪,Klaue::N,126,claw,Animals
